id,title,original_title,release_date,vote_average,popularity,overview,backdrop_path,poster_path,genres,keywords,actors,directors,vote_average_naver,link_naver
723419,해리건 씨의 전화기,Mr. Harrigan's Phone,2022-10-05,6.6,144.019,"한 소년과 노령의 억만장자가 책을 통해, 그다음엔 첫 아이폰을 통해 우정을 쌓는다. 그런데 노신사가 세상을 떠난 후에도 둘 사이를 잇는 미스터리한 끈은 끊어지지 않는다.",/sbS8e0XBqSeNhJi3Ej1phqVnGCy.jpg,/aQfBiMZILLIIndT0MA9e7N6ywKS.jpg,"[18, 53, 27]","[1415, 3431, 9872, 10683, 156866, 206328]","[55636, 1274508, 1532312, 1664022, 1493218]",[54040],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222299
337401,뮬란,Mulan,2020-09-04,6.9,143.803,"무예에 남다른 재능을 지닌 뮬란은 좋은 집안과 인연을 맺어 가문을 빛내길 바라는 부모님의 뜻에 따라 본연의 모습을 억누르고 성장한다. 어느 날, 북쪽 오랑캐들이 침입하자 황제는 징집령을 내리고 뮬란은 아픈 아버지를 대신해 가족들 몰래 전장에 나가기로 결심한다. 여자라는 게 발각되면 목숨을 잃을 수도 있는 상황 속에서 뮬란은 타고난 용기와 지혜로 역경을 이겨내며 전사로 성장한다. 마침내 잔인무도한 적장 보리 칸과 마녀 시아니앙을 마주하게 된 뮬란. 그녀는 위험에 빠진 동료와 가족을 구하고 진정한 전사로 거듭날 수 있을 것인가?",/zMrk2G3XsnfYKiIp1NEfdtvDyBH.jpg,/mQbxBKeRuAofS5p2w4mK7DqtS97.jpg,"[12, 14, 18, 28]","[478, 779, 1701, 3864, 9812, 14988, 156525, 185343, 209220, 238631, 245230]","[122503, 1341, 643, 1336, 58319]",[15287],4.06,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167491
131631,헝거게임: 모킹제이,The Hunger Games: Mockingjay - Part 1,2014-11-19,6.8,142.378,"헝거게임이 끝나고 캣니스의 고향인 12구역이 캐피톨의 폭격으로 파괴되자 그녀는 절망감으로 괴로워한다. 12구역의 생존자들이 13구역에 있다는 것을 알게 된 캣니스는 반정부 세력의 중심이 된다. 어떤 공격도, 어떤 감시도 피할 수 있는 전설의 13구역을 다스리는 대통령 코인은 캣니스에게 혁명의 불꽃이자 반군의 상징인 모킹제이가 되어달라고 부탁하고, 모두의 희망이 된 캣니스는 이제 세상을 구할 반격을 시작한다.",/dAzuZIIZVehzJBWBXvHoglArMDG.jpg,/r5UG5tSXpHIFFcpx4rvi6ZnJroj.jpg,"[878, 12, 53]","[818, 836, 4458, 4565, 9663, 11322, 18101, 18249, 162484, 162845, 165299, 207569, 246466]","[72129, 27972, 96066, 57755, 9281]",[10943],7.55,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100644
703771,데스스트록: 나이츠 앤 드래곤즈,Deathstroke: Knights & Dragons - The Movie,2020-08-04,6.9,141.081,과거 군인으로 약물 실험에 참가한 슬레이드 윌슨. 복무 중 능력이 발현되지 않고 제대하고 이후 치유 능력과 파워를 갖게 된다. 덕분에 군의 그의 힘을 알지 못하고 돈을 받으면 누구든 처리하는 용병 데스스트록으로 수년간 살아간다. 데스스트록을 스카우트하려는 전 세계적인 살인자 빌런 하이브. 아내 애디와 아들 조셉은 슬레이드를 사업가로 알고 있지만 하이브의 자칼이 조셉을 납치하며 사실을 알게 된다.,/hdXQxlD4mep7qtC5TsvhIt840OV.jpg,/vFIHbiy55smzi50RmF8LQjmpGcx.jpg,"[16, 28, 12, 878]","[2095, 3289, 5451, 9715, 161919, 194008]","[19654, 64154, 1103625, 2355624, 2663193]",[1612783]
259693,컨저링 2,The Conjuring 2,2016-06-08,7.3,140.63,"1977년 영국 엔필드. 엄마 페기와 네 남매가 살고 있는 가족의 집에 정체를 알 수 없는 존재가 나타난다. 일명 폴터가이스트 유령. 벽을 두드리는 소리, 사악한 목소리, 유령은 밤마다 가구와 물건들, 심지어 아이들까지 공중에 띄우는 등 기이한 일들을 일으킨다. 결국 교회의 요청을 받은 워렌 부부가 영국 엔필드의 집을 찾아가 사건을 조사한다. 그러나 워렌 부부는 그 집에서 예상보다 더욱 엄청난 상대를 만나게 되고, 워렌 부부의 목숨까지 위협받는데…",/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,/RTmoz2DYYOPDnTKGqkJDWKdcd6.jpg,"[27, 53]","[212, 392, 1228, 13153, 14768, 15001, 15043, 161261, 162846, 207317, 228935]","[17178, 21657, 1330999, 1518, 16358]",[2127],8.23,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114282
696806,애덤 프로젝트,The Adam Project,2022-03-11,7.1,139.15,시간 여행 중 2022년에 불시착한 전투기 파일럿 애덤 리드. 그가 12살 시절의 자기 자신과 한 팀이 되어 미래를 구하는 임무에 나선다.,/ewUqXnwiRLhgmGhuksOdLgh49Ch.jpg,/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg,"[12, 878]","[4379, 10685, 293628, 298603]","[10859, 2867506, 103, 9278, 8691]",[17825],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215453
109445,겨울왕국,Frozen,2013-11-20,7.3,139.035,"서로가 최고의 친구였던 자매 엘사와 안나. 하지만 언니 엘사에게는 하나뿐인 동생에게조차 말 못할 비밀이 있다. 모든 것을 얼려버리는 신비로운 힘이 바로 그 것. 엘사는 통제할 수 없는 자신의 힘이 두려워 왕국을 떠나 북쪽 산으로 도망치고, 홀로 그곳에서 얼음 궁전을 지어 지내게 된다. 한편 얼어버린 왕국의 저주를 풀기 위해 안나는 언니를 찾아 나서고, 그 과정에서 안나는 까칠한 매력의 얼음장수 크리스토프와 만나 영원히 얼어붙은 왕국을 구해내기 위해 함께 고군분투한다.",/fydUcbkqLyESCFa9U5XKqi8dIVj.jpg,/nelAGS4rcZm2Qyuy3TSNWgU2mEL.jpg,"[16, 10751, 12, 14]","[2011, 2343, 4344, 6513, 7376, 10085, 10115, 10385, 10541, 10794, 11173, 15101, 159212, 179430, 187056, 241738, 272909]","[40462, 19394, 221611, 15831, 54415]","[15774, 1120694]",7.97,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219816
1010823,그루트의 마스터피스,Magnum Opus,2022-07-18,7.3,138.55,가족 그림을 그리고 싶은 베이비 그루트. 걸작을 완성하려다 보니 아이고! 언제 이렇게 난장판이 되었지?,/qtKlSjETlYzbq4URtxocQtKce8d.jpg,/xzycIqxOlDUuxKTmHnuXocIDAxF.jpg,"[16, 10751, 878, 35]","[180547, 263548]","[12835, 51329, 60279]",[1166002]
864370,주(咒),咒,2022-03-18,6.9,137.728,"6년 전 종교적 금기를 깨고서 저주받은 여인. 이제, 자신의 행동이 초래한 결과로부터 딸을 지켜내야만 한다.",/vqEX1uF3Spl12rOACQ3gJ6j4MSR.jpg,/1srUPaXe88qXTrlWQlft5V88x7U.jpg,[27],"[10541, 156324, 163053]","[1749592, 1344771, 3497796, 2956372, 3413896]",[1309565],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218614
72190,월드워Z,World War Z,2013-06-20,6.8,136.913,"세계 곳곳에서 원인을 알 수 없는 이변이 일어나기 시작하고, 정체 불명의 존재들의 무차별적 공격으로 도시는 순식간에 아수라장으로 변한다. 군인 출신으로 전시 경험이 풍부하고 위기 대처 능력이 뛰어난 전직 UN 소속 조사관 제리는 위험한 상황에서 가까스로 가족들과 탈출하는데 성공하고 이제껏 본 적 없는 인류 최대의 위기 앞에 대재난에 맞설 최후의 적임자로 지목된다. 마침내 제리는 전 세계를 위협하는 거대한 정체들과 직면하게 되고, 그들의 끊임없는 공격에 맞서 필사의 사투를 벌이게 되는데...",/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,/m7XV4mnSGh6esBZwQyLlfEtRMiB.jpg,"[28, 18, 27, 878, 53]","[276, 586, 818, 3575, 4565, 12332, 12377, 17995, 160381, 180635, 186565, 188957]","[287, 175826, 1180907, 18473, 119297]",[12995],8.24,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51777
99861,어벤져스: 에이지 오브 울트론,Avengers: Age of Ultron,2015-04-22,7.3,136.748,"토니 스타크는 뉴욕전쟁 때와 같은 사태가 벌어지지 않도록 한때 가동하려다 중단된 휴면 상태의 평화 유지 프로그램을 작동 시키려 한다. 배너 박사와 함께 지구를 지킬 최강의 인공지능 울트론을 탄생시키게 되지만, 울트론은 예상과 다르게 지배를 벗어나 폭주하기 시작하고 어벤져스는 지구의 운명이 걸린 거대한 시험대에 오르게 된다. 울트론이 자신을 복제해 위협을 가하자 이를 저지하기 위해 아이언맨, 캡틴 아메리카, 토르, 헐크, 블랙위도우, 호크아이 등으로 구성된 어벤져스와 새로 합류하게 되는 퀵 실버, 스칼렛 위치 남매와 불안한 동맹을 맺는다.",/6YwkGolwdOMNpbTOmLjoehlVWs5.jpg,/sTUiA9zY6O4qFlmRC69nG6dngTh.jpg,"[28, 12, 878]","[310, 9663, 9715, 9717, 155030, 179431, 180547, 251142]","[3223, 74568, 103, 16828, 1245]",[12891],8.32,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98438
818647,스루 마이 윈도,A través de mi ventana,2022-02-04,7.5,136.527,"옆집에 사는 남자를 오랫동안 짝사랑해온 라켈. 가족의 반대에도 불구하고 그 남자 역시 라켈에게 마음을 열기 시작하자, 그녀의 감정도 커져간다.",/4rsomWxlqnHt3muGYK06auhOib6.jpg,/zGnfnPkQRUC1W1R5A8ldI4AfSJu.jpg,"[18, 10749]","[818, 5683, 10333, 14514, 241804, 262325, 265577, 294261, 296608]","[3247402, 2367724, 3247405, 2587055, 2896666]",[1111138]
520763,콰이어트 플레이스 2,A Quiet Place Part II,2021-05-21,7.6,135.957,"실체를 알 수 없는 괴생명체의 공격으로 일상의 모든 것이 사라진 세상, 아이들 대신 죽음을 선택한 아빠(존 크래신스키)의 희생 이후 살아남은 가족들은 위험에 노출된다. 갓 태어난 막내를 포함한 아이들과 함께 소리 없는 사투를 이어가던 엄마 에블린(에밀리 블런트)은 살아남기 위해 새로운 은신처를 찾아 집 밖을 나서지만, 텅 빈 고요함으로 가득한 바깥은 더 큰 위험이 도사리고 있다. 이들은 과연 고요함으로 가득한 세상 속을 무리 없이 걸어나갈 수 있을까.",/rBWF1zHdU2abEfmhAoLMr3PUJC5.jpg,/6DoKA0l2TaHvw9BbP6YbMuAnxV3.jpg,"[878, 53, 27]","[2041, 4305, 4458, 4862, 9663, 9951, 10656, 12565, 13031, 14909, 15025, 50009, 183787, 186497, 188953, 192962, 227510]","[5081, 2037, 1815539, 1590759, 938]",[17697],8.14,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189368
505262,나의 히어로 아카데미아 더 무비: 두 명의 히어로,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,2018-08-03,7.9,135.894,"모두가 ‘개성’이라는 초능력을 가진 세계, 여기에 ‘무개성’의 소년이 있었다! 하지만 소년은 ‘개성’ 대신 히어로가 될 조건을 가지고 있었는데… NO.1 히어로 ‘올마이트’의 뒤를 잇는 새로운 영웅 탄생! 개성이 없어도, 넌 세상을 빛낼 히어로가 될 수 있다! 5월 모두 다같이 입학~!",/uicia399gyMGE1smatJ41M0CtFx.jpg,/3coOIbsmeYwhLshMXHUrwtdhzDa.jpg,"[16, 28, 12, 14]","[233, 1701, 9715, 10873, 14955, 18233, 33637, 207826, 210024]","[1325962, 225603, 227611, 91873, 1245094]",[1307036]
122917,호빗: 다섯 군대 전투,The Hobbit: The Battle of the Five Armies,2014-12-10,7.3,135.694,"빌보 배긴스와 참나무 방패 소린, 난쟁이 족이 떠난 거대한 여정의 끝에 난쟁이 족은 원래 자신들의 터전이던 에레보르에 있는 엄청난 보물을 되찾지만 이는 무시무시한 용 스마우그가 호수마을의 무기력한 주민들을 공격하게 되는 결과를 낳는다. 소린은 탐욕에 서서히 눈이 멀어 우정과 명예를 저버린 채 왕의 보물 아르켄스톤을 찾는다. 암흑의 군주 사우론은 오크 군대를 보내 외로운 산에 기습 공격을 감행한다. 마침내 다섯 군대의 전투가 시작되고 빌보는 본인과 친구들의 목숨을 걸고 싸워야만 하는데...",/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg,/tLNTaP5kcH2FDQNxGu4EkOCpMjr.jpg,"[28, 12, 14]","[417, 603, 604, 606, 818, 12554, 14643, 167982, 188270, 234213]","[1327, 7060, 30315, 114, 19034]",[108],8.50,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97816
348893,보이카: 언디스퓨티드 파이널,Boyka: Undisputed IV,2016-08-01,7,135.621,‘유리 보이카’는 챔피언 벨트만을 노리는 세계 최고의 파이터. 그는 부다페스트에서 열리는 유럽지부 챔피언십에 나가기 위해 경기를 하던 중 사고로 상대 선수를 죽인다. 이에 죄책감을 느끼며 괴로워하던 보이카는 죽은 선수의 아내를 돕기 위해 위험을 무릅쓰고 러시아로 떠난다. 그러던 중 그녀는 범죄조직에게 팔려가게 되고 보이카는 그녀를 구하기 위해 링에서 위험한 적들과 끊임없이 싸워야만 하는데...,/gqN5Z1yMhZQ9qW4YnYpeL8epwlM.jpg,/bv58O1paP9cYlcOL7OEUwmzmDzy.jpg,"[28, 18]","[378, 4183, 6075, 14540, 14955]","[78110, 1255958, 16607, 105692, 1510237]","[78108, 100234]",8.61,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158669
425909,고스트 버스터즈 라이즈,Ghostbusters: Afterlife,2021-11-11,7.6,134.151,"할아버지의 갑작스런 죽음으로 이사하게 된 트레버, 피비 남매는 남겨진 집에서 의문의 현상과 수상한 물건들을 마주한다. 집뿐 아니라 마을 전체가 설명할 수 없는 미스터리한 현상이 연이어 발생하는 가운데, 교사로 위장 취업한 지질학자 그루버슨과 이들은 세상의 종말과 관련된 비밀을 쫓기 시작하는데…",/zplzc6jxO3SK7Pa4yxVoRY5VflT.jpg,/in2aUEUaFxBJZniu9qZh5P9s1Tw.jpg,"[14, 35, 12]","[1415, 3093, 5609, 6155, 9663, 162846, 179430, 179431, 196960, 229863, 245207, 276130, 280259, 288025]","[1308445, 1442069, 1172108, 22226, 2357412]",[52443],7.54,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182578
632357,더 언홀리,The Unholy,2021-03-31,6.7,133.809,"성모 마리아의 성령을 받은것으로 추정되는 청각 장애 소녀. 앨리스(크리켓 브라운)는 병자들을 듣게 하고 말하게 하고 걷게 하고 치료 할 수 있는 능력을 가진 것으로 소문이 나게 되고, 소문이 퍼지고 근처에 사는 이웃 뿐 아니라 먼 곳의 사람들까지 그녀의 기적을 목격하기 위해 몰려 들게 된다. 이 소식을 들은 한 불명예기자(제프리 딘 모건)는 자신의 명예가 회복 되기를 바라며 조사를 위해 작은 뉴 잉글랜드 마을을 방문하게 된다. 끔찍한 사건이 사방에서 발생하자, 그는 이러한 현상이 성모 마리아의 작품인지 또는 훨씬 더 사악한 것인지 의문을 갖기 시작한다.",/jw6ASGRT2gi8EjCImpGtbiJ9NQ9.jpg,/bShgiEQoPnWdw4LBrYT5u18JF34.jpg,"[27, 9648]","[15001, 239680]","[47296, 2067034, 6573, 221944, 2130]",[80675],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205918
93456,슈퍼배드 2,Despicable Me 2,2013-06-26,6.9,136.469,"슈퍼 악당에서 딸바보 슈퍼 대디로 180도 변신한 그루는  수다스럽고 사랑스러운 세 딸 마고, 에디스, 아그네스와 함께 행복한 삶을 살고 있다.  어느 날 거대한 자석에 의해 남극의 비밀연구소가 사라지는 사건이 발생한다. 알고보니 이 연구소는 생물을 야수로 만드는 약물을 개발하고 있었고, 악당퇴치연맹은 이 짓을 벌인 악당을 잡기 위해 그루에게 조언을 구한다. 세 딸과 평화로운 시간을 보내던 그루는 비밀요원 루시와 함께 위장 쿠키 가게를 차려 악당을 찾고, 이 과정에서 루시에게 마음을 뺏기기 시작한다. 한편 정체 모를 악당은 미니언들을 납치해 괴물로 변신시켜 세계를 정복하려 하지만 그루는 이 사실도 모른 채 루시와 딸들에게만 신경을 쓰는데...",/56oGAIsG6SostdibaSl3THelYcM.jpg,/4agimSlOtKc1810dY1MSVivPHC4.jpg,"[16, 35, 10751]","[970, 4130, 4289, 7397, 13072, 18035, 33479, 158750, 179431, 184783, 194404, 219832, 232939, 299811]","[4495, 41091, 4589, 17743, 59919]","[124747, 124748]",8.82,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92176
438631,듄,Dune,2021-09-08,7.8,132.406,"10191년, 아트레이데스 가문의 후계자인 폴은 시간과 공간을 초월해 과거와 미래를 모두 볼 수 있고, 더 나은 미래를 만들 유일한 구원자인 예지된 자의 운명을 타고났다. 그리고 어떤 계시처럼 매일 꿈에서 아라키스의 행성에 있는 한 여인을 만난다. 귀족들이 지지하는 아트레이데스 가문에 대한 황제의 질투는 폴과 그 일족들을 죽음이 기다리는 아라키스로 이끄는데...",/jYEW5xZkZk2WTrdbMGAPFuBqbDc.jpg,/wv22frLmCpXDRjKj4MWFwa4eTOK.jpg,"[878, 12]","[530, 818, 2280, 2964, 4565, 5789, 6074, 6092, 6410, 6917, 9552, 9714, 9748, 9882, 10085, 10170, 10202, 10489, 11195, 13031, 18034, 18109, 40850, 158144, 161176, 178080, 194063, 240237, 250363, 286709, 299608]","[1190668, 933238, 25072, 16851, 1640]",[137427],7.97,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191559
106646,더 울프 오브 월 스트리트,The Wolf of Wall Street,2013-12-25,8,130.597,"부자가 되는 게 꿈인 22살의 조던 벨포트(레오나르도 디카프리오)는 꿈을 실현코자 월스트리트에 발을 들인다. 고객의 돈을 내 주머니로 끌어들이는 비법은 코카인과 마스터베이션에 있다고 말하는 괴짜들이 하루 종일 전화기를 붙들고 사기치는 곳, 조던에게 월스트리트의 첫인상은 그랬다. 첫 직장에 몸담은 지 1년 만에 블랙 먼데이를 경험하고 실직자가 된 조던은 현란한 언변을 무기로 위기를 기회로 만들어버린다. 친구들을 불러모아 스트래튼 오크몬트사를 세운 그는 수수료가 비싼 투기적 저가주을 팔아 돈을 긁어모으고, 주가 조작으로 억만장자가 된 후 술과 마약, 여자를 탐닉한다. 그사이 FBI는 그의 뒤를 캐기 시작하는데...",/criDqw2LTv55YVdLyXAEEaJNIEL.jpg,/g4WhlVecCbBNhVT67ootHe6oe4A.jpg,"[80, 18, 35]","[417, 1803, 2095, 3202, 4373, 5636, 6974, 9672, 9950, 10453, 10631, 10910, 14964, 156260, 156277, 163048, 199518, 208289, 228538, 234814, 247861]","[6193, 21007, 234352, 10297, 3497]",[1032],8.07,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95333
619433,딸의 친구 4,딸의 친구 4,2019-07-26,6,130.09,"돈 많은 아버지 덕에 유진은 커피숍을 운영하고 있다. 어느 날 우연히 길에서 어릴 적 친구 미애를 만나 즐거운 시간을 보내게 되고, 미애는 유진의 커피숍의 일을 돕게 된다. 오랜만에 딸을 보기 위해 들린 민수는 일하고 있는 미애를 보게 되고 반갑게 대해 주는 미에에게 알 수 없는 감정을 느끼게 되는데…",/6hr4UIMlgJohfLqu0arPsSRfdJP.jpg,/hA18oqd7vHLYV6iTIGVpjC8uFFy.jpg,[10749],[155477],"[2374721, 2374722, 1907997]",[1511274],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183667
763285,앰뷸런스,Ambulance,2022-03-16,6.9,128.975,"인생 역전을 위해 완벽한 범죄를 설계한 형 대니와 아내의 수술비를 마련해야만 하는 동생 윌, 함께 자랐지만 서로 다른 인생을 살아온 두 형제는 각기 다른 목적을 위해 인생을 바꿀 위험한 계획에 뛰어들게 된다. 그러나 한 순간의 잘못된 선택으로 인해 모든 계획이 틀어지게 된 두 형제는 구급대원 캠과 부상당한 경찰이 탑승한 앰뷸런스를 탈취해 LA 역사상 가장 위험한 질주를 하게 되는데....",/rdOIqwR7P7fvTpC6LILSmQxEg6O.jpg,/t28iy60uX4sRZhKo2MMxCKyQw1a.jpg,"[28, 53, 80]","[1546, 9714, 9844, 11720, 12670, 15363, 159909, 177438, 191845, 217476, 243959]","[1639847, 1222992, 131, 39520, 39213]",[865],6.84,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214553
508442,소울,Soul,2020-12-25,8.2,127.09,"뉴욕에서 음악 선생님으로 일하던 조는 꿈에 그리던 최고의 밴드와 재즈 클럽에서 연주하게 된 그 날, 예기치 못한 사고로 영혼이 되어 태어나기 전 세상에 떨어진다. 탄생 전 영혼들이 멘토와 함께 자신의 관심사를 발견하면 지구 통행증을 발급하는 태어나기 전 세상. 조는 그 곳에서 유일하게 지구에 가고 싶어하지 않는 시니컬한 영혼 22의 멘토가 된다. 링컨, 간디, 테레사 수녀도 멘토되길 포기한 영혼 22, 꿈의 무대에 서려면 22의 지구 통행증이 필요한 조. 그는 다시 지구로 돌아가 꿈의 무대에 설 수 있을까?",/rQaHA74pevnGsxcKGaoZVGWe9TC.jpg,/qJiaB4RJMM5Oh6A4rqrEOHQUJbu.jpg,"[16, 10751, 35, 14, 18]","[242, 977, 1416, 2796, 3017, 4048, 10508, 190287, 290947]","[134, 56323, 78577, 15298, 8602]",[12890],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219373
632727,텍사스 전기톱 학살 2022,Texas Chainsaw Massacre,2022-02-18,5.2,127.073,텍사스의 한 유령 도시. 이곳에 생기를 불어넣겠다는 꿈을 안고 도착한 인플루언서들. 이들이 악명 높은 살인마 '살가죽 가면'과 마주친다. 《텍사스 전기톱 학살》의 속편.,/aTSA5zMWlVFTYBIZxTCMbLkfOtb.jpg,/xVT66OFGCoHXWEzmapPNS1rFX0J.jpg,"[27, 53]","[1556, 1583, 9663, 9826, 10292, 10714, 11181, 11545, 12339, 12394, 14546, 14895, 14901, 161184, 163082, 247372, 272603]","[2035239, 122851, 172254, 512316, 1288730]",[1981891],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214682
800510,키미,Kimi,2022-02-10,6.2,126.694,"코로나19가 덮친 시애틀, 광장 공포증 환자인 앤절라는 집을 두문불출하며  키미라는 AI 스피커의 데이터 스트림을 해석하는 일을 한다.  평소와 같이 일을 하던 앤절라는 키미에 녹음된 범죄 음성을 접하고 이를 회사에 알리고자 한다.  이 문제를 은폐하려는 회사와 앤절라의 이야기",/mruT954ve6P1zquaRs6XG0hA5k9.jpg,/vozj0BnMcRUEsNHQXcYWnEtNpov.jpg,[53],"[2350, 10353, 41329, 188957, 263237]","[37153, 1687573, 545087, 21711, 2141051]",[1884],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214750
633844,사슴의 왕: 유나와 약속의 여행,鹿の王 ユナと約束の旅,2021-10-28,6,126.613,"최강의 전사단 ‘외뿔’의 수장 ‘반’은 싸움에서 패한 뒤 노예가 되어 소금광산으로 끌려간다. 어느 날 밤, 검은 짐승들이 습격해오고 수수께끼의 병이 광산을 침식하는데... 각자 다른 뜻을 품으며 쫓고 쫓기는 여정이 시작된다.",/zw38XzfM7AGBrKQCJDnPU3mz9WC.jpg,/68vioDnrCSiGUbRW7bqFM2Ka4R6.jpg,"[16, 18, 12, 14]","[818, 2831, 10349, 10614, 14673, 17995, 161257, 198754, 210024, 260032]","[58596, 1384646, 572020, 3033085, 1154449]","[40336, 1187141]",0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205362
689700,클린,Clean,2022-01-28,6.4,126.533,"폭력으로 얼룩진 어두운 과거를 청산하고 쓰레기차를 모는 청소부로 조용한 삶을 보내고 있는 클린.  주인 없는 개를 돌보고, 버려진 집을 보수하며 속죄하듯 거리를 청소하는 그에게는 할머니와 단둘이 사는 이웃 소녀 디안다만이 유일한 친구다.  한편, 마약을 유통하며 경찰까지 좌지우지하는 갱단 보스 마이클의 아들 마이키의 출소 기념 파티에서 위험에 처한 디안다를 목격한 클린은 마이키와 패거리들을 엉망으로 만들고 디안다를 구해내는 데 성공한다.  마이클과 경찰 모두에게 쫓기는 신세가 된 클린은 마이클의 조직이 끝내 자신들을 찾아낼 것을 누구보다 잘 알기에 홀로 마을로 되돌아오고, 베일에 싸여 있던 그의 진짜 과거를 알게 된 마이클 역시 클린과의 마지막 싸움을 준비하는데…!",/k0bZfbtwZvMtKazaabeLVGQLhGg.jpg,/gnWr71M3GhvVZs64UVMuvpdhHHb.jpg,[80],"[242, 3149, 5179, 9748, 11494, 57990, 173719, 207317, 264811]","[3490, 1377670, 1783255, 3130412, 34]",[87494],0.00,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193495
383498,데드풀 2,Deadpool 2,2018-05-10,7.5,126.1,"암 치료를 위한 비밀 실험에 참여한 후, 강력한 힐링팩터 능력을 지닌 슈퍼히어로 데드풀로 거듭난 웨이드 윌슨은 여자친구 바네사와 더없이 행복한 시간을 보낸다. 그러나 행복도 잠시, 눈 앞에서 소중한 연인을 잃어버리고 삶의 의미를 상실하지만 자기 치유 능력 때문에 죽고 싶어도 죽지를 못한다. 밑바닥까지 내려간 데드풀은 더 나은 사람이 되기로 결심한다. 한편 미래에서 온 케이블은 러셀을 집요하게 쫓는다. 데드풀은 팀 엑스포스를 결성하고, 뭘 해도 운이 따르는 도미노가 엑스포스에 합류하는데...",/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,/kDiOsE2FqZC26ScZDGdkkmlhZGJ.jpg,"[28, 35, 12]","[1701, 1852, 3070, 9663, 9715, 9717, 11687, 179430, 179431]","[10859, 16851, 54882, 1139349, 1545693]",[40684],8.69,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149236
370172,007 노 타임 투 다이,No Time to Die,2021-09-29,7.4,125.369,"MI6를 떠난 이후 매들린(레아 세두)과 이탈리아의 오랜 도시 마테라에서 평화로운 일상을 즐기던 제임스 본드(대니엘 크레이그).  어느 날 CIA 요원 펠릭스(제프리 라이트)가 찾아와 선별적 DNA 공격이 가능한 새로운 형태의 생화학 무기 유출을 알린다. 위험에 처한 전 세계를 구하기 위해 복귀하게 된 제임스 본드는 임무를 수행하는 과정에서 새로운 MI6 요원 노미(라샤나 린치)를 만나고, 모든 사건의 배후에 운명으로 얽혀 있는 최악의 적 사핀(라미 말렉)이 존재한다는 것을 알아낸다. 위험천만한 위기 속, 감춰져 있던 비밀이 밝혀지면서 작전은 점점 더 예측할 수 없는 상황으로 치닫게 되는데...",/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,/68ZwnPALUeweaFdT1z75oXJ4Xie.jpg,"[12, 28, 53]","[351, 470, 818, 3446, 18035, 156095, 159947, 206959, 219965]","[8784, 17838, 121529, 1360281, 5469]",[87257],6.75,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99702
482373,맨 인 더 다크 2,Don't Breathe 2,2021-08-12,7.3,125.322,"끔찍한 일이 벌어졌던 그날 밤 이후, 비밀스러운 과거를 가진 소녀 ‘피닉스’와 함께 세상과 단절된 일상을 보내던 눈 먼 노인 ‘노먼’ 어느 날 밤, 정체불명의 괴한들이 침입해 ‘피닉스’를 납치하고 소녀를 되찾기 위해 잠들어 있던 그의 광기가 다시 깨어나는데… 그는 과연 소녀의 수호자인가 괴물인가? 9월, 어둠 속 진실이 밝혀진다!",/zHeJ1H3PiOFxmWgEBsp2jA3qetK.jpg,/2xTZ5VI9iYEAbeVewqSbO0fIAIm.jpg,"[53, 27]","[1526, 4278, 7412, 9663, 12371, 12660, 14903, 15009, 173594, 207556, 273593]","[32747, 2839, 2396546, 2041321, 1629429]",[1046225],7.70,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167403
